"year","gender","age","q_heard_of","q_own_words","q_describes","q_common_cva","q_intellect","q_first_heard","q_diagnosed","q_how_long_ago","q_know_someone_else","q_know_someone","q_causes_cva","q_causes_tumor","q_causes_tbi","q_causes_heart","q_causes_notsure","q_past_year","q_last_place"
"2022","Female","> 60","Yes","The person cannot understand or say words in a conversation.","A language disorder","Yes","strongly disagree","On TV or in a movie","No",NA,NA,"No","1","1","1","0","0","1 to 3","In a medical program I watched on tv, not sure which one is was."
"2022","Male","> 60","Yes","Occasionally look worried","A language disorder","Yes","somewhat agree","From a family member or friend","No",NA,NA,"No","0","1","1","0","0","1 to 3","On TV"
"2022","Female","18-29","Yes","Idk","A circulatory condition","Yes","strongly disagree","From a doctor","No",NA,NA,"No","0","1","0","1","0","4 to 6","Idk"
"2022","Male","45-60","Yes","Suffocating","A circulatory condition","Yes","strongly agree","In a newspaper, magazine or online publication","No",NA,NA,"No","1","0","0","0","0","1 to 3","Tv"
"2022","Male","45-60","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","Yes","speech issues caused by the brain that affect speech and comprehension","A language disorder","I don't know","strongly disagree","I don't recall","No",NA,NA,"I don't know","1","1","0","1","0","None","not sure"
"2022","Female","30-44","Yes","Social interactions, alienation, discrimination, assumptions","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"No","1","1","0","0","0","None","Medical textbook"
"2022","Male","18-29","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","> 60","Yes","I have no idea -- I've heard of it; doesn't mean I know what it is.","I’m not sure","Yes","strongly disagree","I don't recall","No",NA,NA,"No","0","0","0","0","1","1 to 3","don't recall"
"2022","Female","> 60","Yes","affects their memory, and thinking ability","None of the above","Yes","strongly disagree","I don't recall","No",NA,NA,"No","0","0","0","0","1","None","no where"
"2022","Male","30-44","Yes","Aphasia is like a speaking disorder after a brain injury.","A language disorder","Yes","somewhat agree","From a family member or friend","No",NA,NA,"No","1","1","1","0","0","1 to 3","my mother-in-laws doctor. she wasn't diagnosed with it, but she was concerned after her brain injury/stroke."
"2022","Female","30-44","Yes","difficulty understanding speech and speaking","I’m not sure","Yes","strongly disagree","I don't recall","No",NA,NA,"No","1","1","1","0","0","1 to 3","Bruce Willis in the news"
"2022","Male","18-29","Yes","verbal communication becomes difficult","A language disorder","Yes","strongly disagree","I don't recall","No",NA,NA,"No","1","1","1","0","0","None","I don't remember"
"2022","Male","30-44","Yes","it affects the persons ability to communicate effectively","None of the above","Yes","strongly disagree","From a family member or friend","No",NA,NA,"Yes","1","1","1","0","0","None","maybe a doctors office magazine but I can't remember"
"2022","Male","45-60","Yes","Speaking","A language disorder","Yes","neutral","On TV or in a movie","No",NA,NA,"No","1","1","1","0","0","7 to 9","Movie"
"2022","Female","> 60","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","> 60","No",NA,NA,"I don't know","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","30-44","Yes","positively","A heart condition","Yes","somewhat agree","In a newspaper, magazine or online publication","Yes","1 - 2 years","No",NA,"0","1","0","0","0","7 to 9","Hospital"
"2022","Female","45-60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","A condition as a result of TBI. Brain injury effecting cognition.","None of the above","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","1","1","1","0","0","7 to 9","Reading."
"2022","Male","> 60","Yes","inability to control speech (language)","None of the above","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","1","1","1","0","0","1 to 3","this survey"
"2022","Male","18-29","Yes","difficulty finding the work you want or under standing other people's words","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"No","1","1","1","0","0","1 to 3","some medical show on tv"
"2022","Male","45-60","Yes","My mom had it","A circulatory condition","Yes","somewhat disagree","From a family member or friend","No",NA,NA,"Yes","1","0","0","0","0","None","No"
"2022","Male","45-60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","18-29","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","18-29","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","> 60","No",NA,NA,"I don't know","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","45-60","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","30-44","Yes","Aphasia affects the person's ability to communicate","A language disorder","Yes","somewhat disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","0","0","10 or more","On my ambulance"
"2022","Male","45-60","Yes","The inability to think due to the lack of oxygen going to the brain.","A circulatory condition","Yes","strongly disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","1","0","1 to 3","news of Bruce Willis"
"2022","Female","30-44","Yes","Can’t communicate well","A language disorder","Yes","strongly disagree","From a doctor","No",NA,NA,"No","1","1","1","0","0","1 to 3","Tv"
"2022","Female","30-44","Yes","Aphasia means the person struggles to find the proper words when speaking or the inability to understand words in reading or listening","A language disorder","Yes","strongly disagree","On TV or in a movie","No",NA,NA,"No","1","1","1","0","0","1 to 3","On social media"
"2022","Female","> 60","Yes","scrambles words","A language disorder","Yes","strongly disagree","From a family member or friend","No",NA,NA,"Yes","1","0","0","0","0","1 to 3","Movie actor who has it, on TV"
"2022","Female","> 60","Yes","When someone has a stroke they have a hard time communicating verbally and usually can’t read or write. My Mom had all of these systems.","A language disorder","Yes","strongly disagree","From a family member or friend","No",NA,NA,"Yes","1","1","1","0","0","1 to 3","From a family member."
"2022","Male","30-44","Yes","Severly","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","0","0","1 to 3","My mom"
"2022","Female","18-29","Yes","They lose their hair","A circulatory condition","Yes","strongly disagree","Other (please specify)","No",NA,NA,"No","0","0","0","0","1","1 to 3","Jada Smith"
"2022","Male","45-60","Yes","good","A spinal condition","Yes","strongly agree","From a doctor","Yes","Less than a year ago","Yes",NA,"1","0","0","0","0","4 to 6","good"
"2022","Female","45-60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","18-29","Yes","Na","A spinal condition","Yes","neutral","Other (please specify)","Yes","Less than a year ago","Yes",NA,"0","0","1","0","0","4 to 6","Yahoo"
"2022","Female","18-29","No",NA,NA,"Yes","somewhat agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","18-29","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","45-60","Yes","unsure","A language disorder","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"I don't know","1","0","0","0","0","1 to 3","in a AARP article"
"2022","Female","> 60","Yes","Putting words/ideas together","I’m not sure","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"I don't know","0","0","0","0","1","None","Dont recall."
"2022","Male","18-29","No",NA,NA,"Yes","strongly agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","45-60","Yes","Difficulty expressing what they think or want to say.","I’m not sure","Yes","strongly disagree","Other (please specify)","No",NA,NA,"No","1","0","1","0","0","1 to 3","Article about Bruce Willis"
"2022","Male","18-29","No",NA,NA,"No","neutral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","> 60","No",NA,NA,"I don't know","strongly agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","30-44","Yes","It makes it difficult for a person to communicate verbally and written.","None of the above","Yes","somewhat disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","1","1","1","1","0","4 to 6","Bruce Willis diagnosis."
"2022","Female","45-60","No",NA,NA,"I don't know","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","45-60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","Yes","difficultly speaking","A language disorder","Yes","somewhat disagree","From a doctor","No",NA,NA,"Yes","1","0","0","0","0","10 or more","my dad's dr."
"2022","Female","45-60","No",NA,NA,"Yes","somewhat agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","45-60","Yes","They can't effectively communicate what they want or need.","A language disorder","Yes","somewhat disagree","Other (please specify)","No",NA,NA,"No","1","1","1","1","0","10 or more","Regarding Bruce Willis"
"2022","Female","30-44","Yes","A language disorder","A language disorder","Yes","strongly agree","In a newspaper, magazine or online publication","No",NA,NA,"Yes","0","0","0","0","1","1 to 3","Can’t recall"
"2022","Male","> 60","Yes","Bad","A heart condition","Yes","neutral","In a newspaper, magazine or online publication","Yes","2 - 3 years","Yes",NA,"0","1","0","0","0","4 to 6","News"
"2022","Male","30-44","Yes","not sure","A language disorder","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","0","0","0","0","1","1 to 3","media"
"2022","Female","30-44","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","Have trouble talking","I’m not sure","Yes","strongly disagree","On TV or in a movie","No",NA,NA,"No","1","1","1","0","0","1 to 3","TV"
"2022","Male","> 60","Yes","hurt","A language disorder","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","0","0","1","0","0","1 to 3","no"
"2022","Female","45-60","Yes","they know wht they want to say but can't form the words","A language disorder","Yes","strongly disagree","From a family member or friend","No",NA,NA,"Yes","0","0","0","0","1","None","from my friends"
"2022","Female","30-44","Yes","disorder that affects someone's speech to communicate","A language disorder","Yes","strongly disagree","From a doctor","No",NA,NA,"Yes","1","0","1","0","0","1 to 3","online"
"2022","Male","30-44","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","30-44","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","Yes","Difficulty with language","A language disorder","Yes","somewhat disagree","Other (please specify)","No",NA,NA,"No","1","1","1","0","0","1 to 3","TV"
"2022","Male","18-29","Yes","Always saying something incorrect or in a weird way","A language disorder","Yes","somewhat disagree","On TV or in a movie","No",NA,NA,"No","1","1","1","0","0","1 to 3","An article on google"
"2022","Male","30-44","No",NA,NA,"Yes","somewhat agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","45-60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","45-60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","30-44","Yes","it will affect the person.","A spinal condition","Yes","strongly agree","On TV or in a movie","No",NA,NA,"Yes","1","1","1","0","0","10 or more","from social media"
"2022","Male","45-60","Yes","I have only a very  vague idea what it is.  but beyond something about difficulty speaking I could not say","I’m not sure","Yes","strongly disagree","I don't recall","No",NA,NA,"No","1","1","1","0","0","1 to 3","I don't remember"
"2022","Female","18-29","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","45-60","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","45-60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","Unable to speak or understand words","None of the above","Yes","strongly disagree","From a family member or friend","No",NA,NA,"Yes","1","1","1","0","0","1 to 3","TV news"
"2022","Male","> 60","No",NA,NA,"Yes","neutral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","18-29","Yes","The person may have difficulties comprehending what they read or hear. They may have trouble expressing their thoughts into speech.","I’m not sure","Yes","strongly disagree","From a family member or friend","No",NA,NA,"No","1","1","1","0","0","1 to 3","Talking about it with my mom after hearing about Bruce Willis. We wondered if it may be possible my dad has aphasia after suffering multiple seizures."
"2022","Female","18-29","Yes","Creates difficulty understanding speech and talking","A language disorder","Yes","strongly disagree","I don't recall","No",NA,NA,"No","0","0","1","0","0","1 to 3","The radio"
"2022","Female","45-60","Yes","unsure","I’m not sure","Yes","somewhat disagree","I don't recall","No",NA,NA,"I don't know","0","0","0","0","1","1 to 3","unsure"
"2022","Male","45-60","Yes","you have difficulties to communicate.","A language disorder","Yes","neutral","I don't recall","No",NA,NA,"No","0","0","0","0","1","10 or more","on a French medical forum"
"2022","Female","45-60","Yes","They cannot form words, only sounds and often have difficulty with swallowing or are unable to swallow.","I’m not sure","Yes","strongly disagree","From a doctor","No",NA,NA,"Yes","1","0","0","0","0","4 to 6","News report about Bruce Willis suffering the condition."
"2022","Female","> 60","Yes","They know what they want to say but can’t communicate it to other people","A language disorder","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","1","1","1","0","0","None","Online"
"2022","Female","30-44","Yes","I've heard of aphasia but I don't know what it means.","I’m not sure","Yes","neutral","Other (please specify)","No",NA,NA,"No","0","0","0","0","1","None","work"
"2022","Male","45-60","Yes","Makes it hard for them to speak.","A circulatory condition","Yes","strongly disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","0","0","None","At work"
"2022","Female","30-44","Yes","I’m not going anywhere","A language disorder","Yes","somewhat disagree","From a family member or friend","Yes","2 - 3 years","Yes",NA,"0","0","1","0","0","4 to 6","Vhyjb  BBC as"
"2022","Female","> 60","Yes","They have trouble processing speech.","I’m not sure","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","0","0","0","0","1","1 to 3","Online"
"2022","Male","30-44","Yes","Makes communication difficult","I’m not sure","Yes","strongly disagree","I don't recall","No",NA,NA,"I don't know","1","1","1","0","0","None","Unsure"
"2022","Male","30-44","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
